lesson,visual_id,method,asset_display,semantic_pass_1,semantic_pass_2,semantic_status,content_hash,release_status
071,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,519807675f74955bdedff895de5910bb2c1afa04dfe3b7f3ef53a9cbdb341791,Approved
071,explanation-controls-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bd1c6e762d7955a5b3abc1c5a1361f002e192c1aa77faa84fb09b6e758db6279,Approved
071,explanation-diagnostic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,85edfe665979e5c4a4f5a4211df454f6bd557c189295e5ab6cbcfdbe2945f31b,Approved
071,explanation-matcher-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,17223fc913bf3077b7a62730eae5578c8b7bd5b8f746f1948cbf90ca38ed8c4a,Approved
071,explanation-method-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2dd2885033bee5dc37fd0c9dda49286ee661339c3f7f970a34a09c4569b38e54,Approved
071,explanation-review-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e8ac403f439ea586d39efe249cb05c5314089d70cd7f979f65bf05b1fba7ab2a,Approved
072,explanation-ethics-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0f1704821a45c18989c00d2cd362ecb03c0bd95fa9659c8ead7fe63a168bdb78,Approved
072,explanation-mapper-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c2f89a351ba2c3af52aeecc93a8f9a458a3c6637aa5d996b53563d6c7d221b67,Approved
072,explanation-method-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,257dc392e8a1c34c59cffc1eac65aa25426f0a92328aee7da2f0b17451f55f4c,Approved
072,explanation-stakeholders-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c8e7c2fcdad618b55aee3e8442fec13b6a4d0a75a7aacfbb8ccba376ed908231,Approved
072,explanation-tradeoffs-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1d6022134a2fe57df7c1c09fa5473b9d6dacfc05b1ac6f92d9f5c6b845274e84,Approved
073,explanation-checklist-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4254ec0c9bc1b852d7815aa9817f038b5bab4755b5b5db9e16c20cd3c0f892fc,Approved
073,explanation-method-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,49103d6c68041fb441adbec785677e4b6b8a59c306cbb6acab27f52cc62a1022,Approved
073,explanation-principles-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,83bc3d1e7e94ddf5413fb1679d93fe16859aeac78465185fbbb2d75892a2bd78,Approved
073,explanation-privacy-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cb41ae9a148ec0af7bf26fd3f55eba5b3a815802eabb2b8ca7060ef3bc93ff0f,Approved
073,explanation-protection-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8b2eece3bbcdc68f63f972cc066f063216da76029aaff49dc09986395d0518fe,Approved
073,explanation-scanner-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e71efe25c4b13a59e285dbcd0d011c5b131fc2578cb4ce725266c876c8594ba3,Approved
073,explanation-surveillance-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,42719d3f9c7a60589864caa94d279b0202ed840a09b131c89c877074e3ab89e9,Approved
074,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d5e49d4bbda8bbb5e9a67cbf7c8ab458f9693bae5aafa7d6c30b48baecda0d9f,Approved
074,explanation-copyright-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,480d38379bd3c3cca26e4a1f9cc1d0d3d4d5962bad94915e6e5a2b17a6e1cc60,Approved
074,explanation-ip-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3e7c5912b64ec6b355de0a4a7a21ab7e257b9c532136bfe3297ceb85c41db1c5,Approved
074,explanation-licensing-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1ffb0da4eb79b817b8863201eb054f172caffb595ba671073521dac12e6a8782,Approved
074,explanation-matcher-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b65266f673659c1ccb062412e5f527120cc9319da166d32f28ef96a9b3544b1a,Approved
074,explanation-patents-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9282c4f145bb6bcffd0e7a2d41a1deb86dd54d993eca3b6bb038aa654dfb00eb,Approved
075,explanation-advisor-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4d4c9cadd26c07e7f7d0bde1fa6a51b8d8999afcccf86c3ef980a087e58306ca,Approved
075,explanation-method-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fde8573f1140f7fdd6cb9a8778eee2140bffcbd71f5faf9d38cf17c5eae6e358,Approved
075,explanation-open-source-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,cffdcae0990ee5cd35c94f6c531e4a158e3724f825d929b06b90ee537698b53d,Approved
075,explanation-ownership-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,beb23c5429447caa167f02cab7145eb40291409da1a2b180cef0b150aadc1ada,Approved
075,explanation-proprietary-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,59324f3cf2119b87fde503a21a2f6adb1785b1f95cc0b4ccfaa055c52906d906,Approved
075,explanation-tradeoffs-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e80e76cdeb56dc2fd656a054acb07b895a2be2641c7b4e1368ffe7ae9f16784d,Approved
076,explanation-analyser-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,acfcd69cc711cb361954b0c840525f1ccf5e4a2d589629aa98684d45e73fd707,Approved
076,explanation-digital-divide-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7fc9d9f491882071434c12da118b687e44a9327372af17e24c40e01fcaa5ef1c,Approved
076,explanation-environment-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7c7b8fb5eec28e096a167e6947fb948e826b5c8bc58e2cd28bdb3c42affada39,Approved
076,explanation-ewaste-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,11bda4472d4e7b3abd1d61c6edcabfab7ab3a73ea08e46cebd35b7c3681df2b3,Approved
076,explanation-method-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dd35ac93d57a893e1f0d5fb413d1c96ae07d934d4b9f5dda3fe566e5b75fb76e,Approved
076,explanation-social-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,44b566b3a1c9e8e2a8a30ae470bac8c4ea791cbbd7a75e6e55e34526fb9e6874,Approved
077,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1c595eb94bb95d8ca89a865f5300d117f19e3627d8ee7cda269f21d6fb23bc67,Approved
077,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,55dc84f8e184a552cf5124291d61654ecd7afcd7c6676b17d39901db6d345fbe,Approved
077,explanation-marking-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6145ae6cce6b1f1c7acc1ca6a486a4fa949b22f494d903c6f60bb1a3f70062ed,Approved
077,explanation-structure-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bdc6062c6bf16eefe8c5ea0ac75d712cc42a7179814894ac43d64c4f08617ae0,Approved
078,explanation-data-info-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,89a8105a872bd0e311fde369d1b3937b7f900978f8681a8a1355e4a358c1ba60,Approved
078,explanation-database-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,27f65292500206d5a5dc06eed75cf0c6d3d8c0db75af6ad7073fa1eef3eb6f70,Approved
078,explanation-dbms-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e32943ac5fc42d9d73a3410f09e1422cce4116abd04391fd483a42a4eaa69bf0,Approved
078,explanation-scenario-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,64fb44ea8eb33f9f9aad305bd529c99fc263f0332ac88a20ff318572704dc0c3,Approved
078,explanation-sorter-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,02e52cdff770c316552a347f4a8dd2e31c921e7d38caa4a278df801964c46b5e,Approved
078,explanation-terms-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c1219017aed02a957a161637c2d6317c4e83be1e1b8cb63e1a8aaf4b8a05969c,Approved
079,explanation-anomalies-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9b37f907619d5b12831999f3cfb9a48fb5e819eddd1ee0886ca88ea808869ffe,Approved
079,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,391dbb33d3054ebe9645ae399efc2946754e35ea7cf3cdbffb7fd242803c772a,Approved
079,explanation-flat-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7f0d416ac16196f9f7a88127353cda8ddca96b00d53307c881919ab815b77c8a,Approved
079,explanation-relational-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6d4f74a5c9eeba8504cbab1c9025024523e66ce85c6a46bdd169d743f43d5c7b,Approved
079,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d13b51617e440a5a5e48d3b71ca65ad7c1559da7a531d92d9e20beab327a09b1,Approved
080,explanation-checkpoint-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6c68d86c5cefe0ed7a5d0679caa1d985361ebff1c7fb05b7241bd4803b0237e3,Approved
080,explanation-constraint-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1be161c05093d3a1ee1253871c27c1f698f557fbfcd6e02b1e7231bf75771e78,Approved
080,explanation-constraints-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,239b58c6c83d63671760b69fe421e8938b3b88d78b418dc99123d3f37085e2af,Approved
080,explanation-fields-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e06729f6a3258c449ef9e0658fdacfee88bae247bf518f806d55b6139b0ad446,Approved
080,explanation-terms-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5ae2f9af768e1866edc516de6ad2642b982b52ce4560b0649a1e5d5e4060773f,Approved
080,explanation-type-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3a204973f124fefc5e549c31c805f13ea3429ffd6816e45a67cb3cfefa371c7f,Approved
080,explanation-types-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f1c13fdb327cd06b3c846bbdd8dc977c7c8810a00527c41656d14d299cd1b619,Approved
080,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0ba0bfcadb3f53098788ae2bd47824bc648dec7c25acf03b1f01c334bc47d093,Approved
080,overview-div-2,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e26adf21719a50e3540fcf9f0d7ecae8e5e3ed14a9c9a2f6541fa181d3c90488,Approved
080,overview-div-3,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e107bc9cab13432abcde0db2676832d7e3c60a7eb4462b47ae3d2ae8af086ac2,Approved
080,overview-div-4,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e107bc9cab13432abcde0db2676832d7e3c60a7eb4462b47ae3d2ae8af086ac2,Approved
081,explanation-foreign-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7fde6a9aff410da064ed4f090f9ffbbd96fcc4a089650ddbc2e2c8c6a3eebd71,Approved
081,explanation-key-picker-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1e0a0984fbfdb3dab28e2d4de55f68b67c3751c342d210d2c0f49b146ea91fdc,Approved
081,explanation-primary-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8b568a7350719cc6f1a2f1758850caf054935a5941958ab199db0f838d65e579,Approved
081,explanation-referential-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9e7fc62da9bf8ede649e170341415c763dd70b7997f2c5e20bd8dd00c4bc8b52,Approved
081,explanation-relationship-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3828906ccdda82dbfcda46164bf35533504d42d47a45a03dee3d9d6733a80dae,Approved
081,explanation-relationships-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d21340ab3b43fba11f5a942352743ed93dee49e6d726d5e4011ab85cbd7dfabc,Approved
081,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,aae694284f03a205044598deddac786b0c489be3be067c62bb00772d16f04ee4,Approved
081,relationships-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,37054d961497c05b6b9849110acf87070f3da4f6f1d2f5ed3f398c8fb33c01e8,Approved
082,cardinality-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d7c4325fd8c131ede3bbcbe0bd8945f8fb78a55a038150a141342226f563e5df,Approved
082,cardinality-div-2,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,eafbf60f61ba1d2aed5162df1ecf6ac947d4582fe9546b090e4596ccd71f7577,Approved
082,cardinality-div-3,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b56489901ae8791f1a03af39cd8ae1d64cea601fb7be97d87bb8069e84ee88a1,Approved
082,cardinality-div-4,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,eafbf60f61ba1d2aed5162df1ecf6ac947d4582fe9546b090e4596ccd71f7577,Approved
082,explanation-attributes-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8719079ee35322eba0c78bc8a888ff529140be32f3f66359cd8a3817e6e58dd3,Approved
082,explanation-cardinality-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3497167405e9720459c617bb417da4cfaf67518654c111489bd923dab77104d7,Approved
082,explanation-entities-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,74b68bf158e6679cdfa2d6a662cb3384523cf497d687191f51cae7cd8e3ecaab,Approved
082,explanation-parser-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1def558aa375f13d5a52d2e2095f3b11940c87e86341c0cdcda1907b0e2dc96c,Approved
082,explanation-participation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,29f8ace0164823fbf349fd556c326a8fa3a449a056215c14fb96ee395481264d,Approved
082,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e714afe35b9f598e969a5d8b7658d63edd5bba334cb3a4549588a7d6153322ba,Approved
082,overview-div-2,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,56c55ae1bd31a6a899752e374c567fd97251788bcf814e10f3636244e8887e68,Approved
082,overview-div-3,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,56c55ae1bd31a6a899752e374c567fd97251788bcf814e10f3636244e8887e68,Approved
083,explanation-anomalies-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4cc111c2f7c28b20f2c8dfef408bd2cc0e05611d23f098f8899d229ab91dee51,Approved
083,explanation-normal-forms-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8fd7fce656113dd1a3f35f670189b4bc51647fccb3d38e9b10a527b175960489,Approved
083,explanation-purpose-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5265894120d4d1b50a60b16fd1f552c68859348247c183d7fc753fa7ed5abea8,Approved
083,explanation-redundancy-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,509cc72d591fe378294f4c3e5e6a87810826d208bd5314d9087e11a55e4f008f,Approved
083,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,11c8ebac6872a0a8f6b180729641c8759259955d0bd71ed4bf3bad07a1bbc820,Approved
084,explanation-clauses-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8206e4112a2aaff38e9e66069bf70e31d6cb6b9e02975f9870f33e8631e090d8,Approved
084,explanation-conditions-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2ce1cd6c28aac6e6e44e8592f9f6e083f2ac891980771d75d2b9b0b8a228f7e9,Approved
084,explanation-strings-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ac228942a5146e6c86c4a838909fe1dd1f49c12017e1255b2bae5018b577caa0,Approved
084,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8df5818f54c6a9154c12e240d38614bf5fe653633b2a8af5a8f5616f2db7b6e9,Approved
085,aggregates-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f9f8c79b7101147e87aa9fe35680bbae189a0bf963d6c436e3abc51b1c892643,Approved
085,explanation-aggregates-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dc2bf9998e35377d9d32ca0ac0886b219ab6c71b96e28ca4712a2a55831a1d49,Approved
085,explanation-groupby-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6a3233379f11fd6c8dae2c65d575c42fe6016ebe02ba439d6e8ae2ff31ed938f,Approved
085,explanation-orderby-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5f9492e2f89adf62a349c75782122b483cb805957aaac42a0f7930409eb0be9a,Approved
085,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4b0365b1b970d2ad026818a5a04b90accefb1cb9cbb8144848b10a7bc2ddc2c4,Approved
086,explanation-aliases-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2cc7491244e5b77855d9c725c16165878bf99c4a893a11c923b4e245659dff6d,Approved
086,explanation-join-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,417811fa58f4e30fb6902b618dcdf75246f7a9c479ee47c9a2816ef77e6be9a5,Approved
086,explanation-relationships-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1990149943c162f04b764ee327cd2dea951a168b507477ed2d8141136e0bb177,Approved
086,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fab9b70c1024086aa7f26e11820411c8f3df045cdc6ca759602a767ba6f49c87,Approved
086,relationships-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6f06f79127992678d6ddd5a3148f7bca6d87f6a3cd32285a1bcd6dad0404007b,Approved
087,explanation-delete-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,889298234e319e2c2a9cefdfcff17938c1382c879ef8440c3be04489678945b5,Approved
087,explanation-dml-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,43f2e8f0f65123448c98aad6d1ecb973e7c1b88cdf1e9f9b8afe215d54f024b8,Approved
087,explanation-insert-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,df24cd551177a9e1409fb93e8eecbed240a7027d2cd16f6b8adc6824fe7d1c03,Approved
087,explanation-update-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,68a15371f76b7a9ce4dd2ae27fafeb55b242193bcc581dd64690a175f7300491,Approved
087,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e5d35345f44aff02b3db0908cf603cdd3f37421c698bf22eec87220ec4e41b74,Approved
088,explanation-backup-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0e07b1eed7e5a2221544536d7f031b441dcfa803604a0cd557dfecb378e9d6d5,Approved
088,explanation-security-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ce599a00d936e012301e7c656a933ebfaf528bbc4950458cc90992cfe4794a1e,Approved
088,explanation-validation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f7be962a0f7173cb014882e0c0d827776fed1927b7b93b9f877fe1f1202f9113,Approved
088,explanation-verification-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,75e232836308be7f2c0abdf15b36d69ebaf89f8c0aa29bf56edc0cbe5e3ceb63,Approved
088,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f952ea7f0e4dc37ce350f7d57daed0ac6582456f99fce2c421eaf8f6c3ea822d,Approved
089,explanation-design-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3578ccab3351e1de300d9dd3a6b489994b4d28b396a54ec76f5a0e049f41715a,Approved
089,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2f2ebd16bf90cd5b555f6cf1b2d903f2cba94d6cc43a0994fe7cb171a88a76bc,Approved
089,explanation-protection-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5abdb365765195a12c41b67599d9de97a7f5994e88ecc6a5854ded516af67bfd,Approved
089,explanation-sql-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,057524ada9cb9f3c5ab2b5ee5d5e4a11b9c2e1c461eca8224c02f723222a76ad,Approved
089,explanation-tracer-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0d73ce969404c5950da928c7bace6baa252d00a48ed73ed45654fee1e78cf4d3,Approved
089,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a18f7c80d74fc83babfd1a4c947b61527d33789a93f7bf31124737ca07a6c53c,Approved
090,explanation-calculator-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dd265193b3e8132218b4b99e47233adb45c23957b962c1a4eb5a16c41387dc65,Approved
090,explanation-communication-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8e2f6ff926819816802a9f013dbce4514ce69f76b13adad0b8ba3f115f5378a7,Approved
090,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,90d0c5f5a4e67ca368e81564946d6b7f5a7432daebe35f9cf0b7fa5f474c1366,Approved
090,explanation-representation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0f7f62b4511e3745cdb0fe2f4cdd44920e8a8e2115436fdee6cf1f47d21a2d5b,Approved
090,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a18f7c80d74fc83babfd1a4c947b61527d33789a93f7bf31124737ca07a6c53c,Approved
091,explanation-hardware-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,875d8e19142b2ab0983dc5247cc6ae923c9c439ba7dd65874d44efc4e2af7900,Approved
091,explanation-logic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,441810a072ff1c578aa3a9258dfbf4d2930d448ed6247b9d296b9ef0c6f1811f,Approved
091,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2d0dae038ccfa171f1ca85efbe8629b2d1a3ab4ccc9bfc362ca3e239a61e007d,Approved
091,explanation-processor-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,bfb44533df3b65c4e46a897ddcb6ba5727ffe7aad1355c93ad4453f87b5e6929,Approved
091,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,19d8cf5fb60666bdb37e2d528437e9ba845b0c4b347b7957d7866a80450e1398,Approved
092,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1eba68e861dd1222022e28192395608ee57efe7a454616d634e7c6f67b271641,Approved
092,explanation-matcher-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,515f658b1ec0e07fb4086f46ec04bdde22bccca87b27a81b888e0c9c2f88d505,Approved
092,explanation-security-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5beffaab0c63ef035455313434c86e03b8a3c39860e410c656e59d5390bcf7c3,Approved
092,explanation-software-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f740559e08a1010262c7f354caee40c908799bdea41096047d85277af7f88880,Approved
092,explanation-translators-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2af01d0a596e05c6e9de45423e361ecad525f0cf9ef0b18af7699d0f4c65dcf5,Approved
092,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,635f2a8486de94c34713c6f356d0086d557d334baa25be5fb81d15b69701fe55,Approved
