id,source,lesson,section,marks,status,content_hash,second_review
L126-Q5,lesson,126,10,6,Approved,0a7fd787d41b7341be836294046706ec1f85c1990fe58b9cc80d6df86ab37c14,-
L127-Q1,lesson,127,11,6,Approved,7f80d9766eb0a0a94d8f4597a6a33f7c83af29ef40bbf26a23d1c65d87543b41,-
L127-Q2,lesson,127,11,7,Approved,ae418c4e2640b0141ced15d226f4312e1d90f367bb4620abeaf44da776b46d77,-
L127-Q3,lesson,127,11,6,Approved,22b48dda2227632ca60a1fafcdabeab7a04951d7e122e1287453379d2b1f2410,-
L127-Q4,lesson,127,11,7,Approved,a54f9d93d7a3dd7e97d57f100c80d58efe3c51736044e33063851279e071bb02,-
L127-Q5,lesson,127,11,5,Approved,a5cbf32889e3f601593bf99ce345440569f560b10b438ddeab275fbc6cb12baf,-
L128-Q1,lesson,128,11,7,Approved,6cea5571c910a47ce9a87375832a2f9ebbaf48f95abb9a1f347c762d4e88810d,-
L128-Q2,lesson,128,11,6,Approved,466f08212729c5a7b8480d9d3cf69667bcdc50c5a4845c15111e44cd6fcca87f,-
L128-Q3,lesson,128,11,6,Approved,c40d29a025f5fb5fe0955dacf26a8d64ccf300e6d0d26915d1708a1c428608aa,-
L128-Q4,lesson,128,11,5,Approved,bdd4cccae4c53e7770da787df09da76a6477f6993b479b28090b2b8f6ae7f0fb,-
L128-Q5,lesson,128,11,4,Approved,533a12cd5b4997cfb01700a974a86585f4abbc75a78bac63383151fd4341d74d,-
L129-Q1,lesson,129,11,6,Approved,5d23af7330c9d9faea6c4d19b706f50d00c3595d10e0dc5274f821d27269f7f6,-
L129-Q2,lesson,129,11,7,Approved,ddbaf796f43a0897e65277e07e139731a68d57016b905bfd85e47db4f812dcd6,-
L129-Q3,lesson,129,11,7,Approved,c677824fce480a9f5d60084af7ceb5367394e403ef81356d7e3184b7b1d7b4d5,-
L129-Q4,lesson,129,11,5,Approved,d7efdf5ec9ca7ea25055122250d8a200ecab22f57ffedb827f1fdfc199c5284f,-
L129-Q5,lesson,129,11,4,Approved,df6932c00e4bed65a431bb038434456cf8ee78a3d5e48b3e639c777bca5e70ce,-
L130-Q1,lesson,130,11,6,Approved,6bdffb3ce67bb2b0ed55b4938be7028e8cb593ffb7f25003c383f66274b1911f,-
L130-Q2,lesson,130,11,6,Approved,608b4287cc7a1e1e405fda2455e19bf482e5c43140439ac8fb85fd2c958bd7a4,-
L130-Q3,lesson,130,11,7,Approved,ab65dcc357a4fd51cf3bcaad33c36de912340b09af6422b345b8803a5bc721d6,-
L130-Q4,lesson,130,11,4,Approved,b01552ba184d078c1ba74f4971ae76a680f95852d1168ec8dbebe2eec342eecd,-
L130-Q5,lesson,130,11,4,Approved,8bcd63080906a8db974807d5bab245ebe37ba80323147b4e1089bd220cf24680,-
L131-Q1,lesson,131,11,5,Approved,a70488981fbd9204df691146c1c09ce8e0a32727dfc17b7f59231ac6664edde4,-
L131-Q2,lesson,131,11,7,Approved,540396a57ddad11e21f8a7460b6c09977fbe6f5af74f3b17d4648346e9cad0e8,-
L131-Q3,lesson,131,11,5,Approved,41336592313c8843a22e7057547871a5f56a8ee12e674d0e059ce6c30fe17329,-
L131-Q4,lesson,131,11,7,Approved,696fc41ff9369f137e053823e4637be8b849cfe178ad5bf48b7ca39b5699f92d,-
L131-Q5,lesson,131,11,5,Approved,ccc1df5b14897efded517b7baf5d8dca5f421e176e072762aea3d6eb3bfce654,-
L132-Q1,lesson,132,11,4,Approved,c637445c704377249b03a2f45a35f9e91200d9fdddd515373be643c422181ccf,-
L132-Q2,lesson,132,11,4,Approved,3d57dc1745980ec5b1984dc363fec5867e9f10d83a3b339ae942f515e75f9f52,-
L132-Q3,lesson,132,11,7,Approved,2fa0b1cb37f2dcd223fc7b8d4d40f684dd239903cdf21ed7c093f630f6ac55b9,-
L132-Q4,lesson,132,11,5,Approved,25b5915dd2098308ff6f5a6eb1303df46770a398abbf5f939ae39f4514564d8a,-
L132-Q5,lesson,132,11,5,Approved,ab4e8a04d05b88d20ed346e18da247d7c8be82c254e5746e4c274ec46d3113f6,-
L133-Q1,lesson,133,11,3,Approved,795f5f0984b57092ef74780288b066a4cc8945b28be61abc161f210655c5049d,-
L133-Q2,lesson,133,11,5,Approved,0f58528bfb974a6f240c29b0565c5bae4485dd71b7b06737ec2c6badf6e88306,-
L133-Q3,lesson,133,11,4,Approved,d9864330b0bfa90552dccb90fc1096e285b76c0173d5e2ac33f57cddc6242631,-
L133-Q4,lesson,133,11,7,Approved,f6d6d11aac78bcfa7e3109471c25519589edb9c96eb39042a6776371554254e7,-
L133-Q5,lesson,133,11,4,Approved,d939b2929388716f49a6d308583501638965390219b8f7603ac7081cb458c60c,-
L134-Q1,lesson,134,11,3,Approved,788a545bf54d5684c55f58df1962369abbcc2c4c32698d8c46d81866909dffe1,-
L134-Q2,lesson,134,11,6,Approved,199d0261a777423eac9b5f78b8bc8888e3c00fb32d884d637c13b6bc1e5387e3,-
L134-Q3,lesson,134,11,6,Approved,1666e9f4e4cbfc6ebb6f3db2cddb1d8ad6e9ca6b0da13d8b4e20bbf080dec29c,-
L134-Q4,lesson,134,11,7,Approved,23d7ada91dad771c73c20d268aa55db6e02bcba10fa8d1ee0014acd8861111c9,-
L134-Q5,lesson,134,11,4,Approved,4289af50aad579b9fa2afac17202c40865a251f9fc04dce5fa4bec2aff898129,-
L135-Q1,lesson,135,11,5,Approved,597d2a59d41243b4ecce90a78bd4b8312b2d816d8d3352095bcc57eff271dc7b,-
L135-Q2,lesson,135,11,6,Approved,5778a98dbb647e4574c3293911aa865756df16c8681c7f07dc7eefe617a82ee1,-
L135-Q3,lesson,135,11,6,Approved,557c494dbfcad026ce19241e0f56609dea94d20c67348753cba05805206fded7,-
L135-Q4,lesson,135,11,6,Approved,79febc7308159961c5f62026e3eae74e0a4e377c650aad62dcdd64f6707073a9,-
L135-Q5,lesson,135,11,7,Approved,8340deaf4efffcb57dda6ea593fcec79ced77aca69783defe129632570ca7817,-
L136-Q1,lesson,136,11,4,Approved,007b1713bee99fb46f762c500ab0e1c20f4516ce70665455cd4287b9254895cd,-
L136-Q2,lesson,136,11,6,Approved,34bc642003b1419b946bae4e011d29698747a1f74748c9a25bed132406b0838a,-
L136-Q3,lesson,136,11,3,Approved,9aaa07e5339c10da4da06c6bf37d5a67d0e9301d4e08981743f00b9f407f61bb,-
L136-Q4,lesson,136,11,5,Approved,c1bc46d810b3f2b63d703abfbc6e669e80295bd109a2a1050fdbb85edd324d5b,-
L136-Q5,lesson,136,11,7,Approved,d2d5226e73548eb587d6438ddc78cdb4e226a4f47bf45d3826af93104e2bade3,-
L137-Q1,lesson,137,11,6,Approved,aa9e39c1636004c741cdd9020ccde27efcb58c1ff19b00ed08db1dc2d21f5beb,-
L137-Q2,lesson,137,11,7,Approved,4e2f43fe5e4a99d984b37be8622eb07d74c6ff85ce4e22157e55d2e7a45875c6,-
L137-Q3,lesson,137,11,5,Approved,a33b2af4cf3af45a88318c76769f08f1decacc5af724c2bff2a0021328545644,-
L137-Q4,lesson,137,11,6,Approved,cbc0cfce8fdc0097734e39c5773df4ddbab1a475ffe9fb7f897755fe792e27f5,-
L137-Q5,lesson,137,11,5,Approved,5a0b17be04ac40a9c1288119fabcf7a2b4a09dd2e20dd8e2c78958dd6f090e92,-
L138-Q1,lesson,138,11,6,Approved,8636434ea8a79fbcd3f0bf5149ef39ad9aecc723fd8cb76a5fdfddb59f0b5304,-
L138-Q2,lesson,138,11,7,Approved,cf3ff555f77ddf706a0bcd5d4171ab995e4fd9d7b4820021c4d2b1ec1da459df,-
L138-Q3,lesson,138,11,6,Approved,45280c35958f42d0a93160e357a44e237d875ac0adc726d2ac67a20d36bce793,-
L138-Q4,lesson,138,11,4,Approved,9735ae56b99b108f42223db17493ac11416db82bbda2fcbb1c5ba761232f041a,-
L138-Q5,lesson,138,11,4,Approved,27927d321192dcb3bec5fb37a4ad5e66aad9f5651711f5b44ffca7c7edd2444a,-
L139-Q1,lesson,139,11,6,Approved,b3e1dc2b3da7c64b99702df8739c9f5bb26d0f4f02a3fb687698bf7257211b53,-
L139-Q2,lesson,139,11,6,Approved,54a12cd10fcafe1052a9169f5f9bcf68387461ddfc1c91a688be693399c8f5d7,-
L139-Q3,lesson,139,11,5,Approved,eace8cda5a1b90138b242300a2812f2876041a4d15657354e75ac5c2f4316782,-
L139-Q4,lesson,139,11,7,Approved,7bcab1a8971a0622c1c84738f1a31a84b60aed29f440cb24833fcc5a0b3cfea1,-
L139-Q5,lesson,139,11,6,Approved,4e8387c6fb2e2133e94f9753a3eebae8827768dfd636adf28b8387310ce39b0f,-
L140-Q1,lesson,140,11,6,Approved,83645f8dcda5b488dfdfea3a7c149d85c20d3f87e43c980f98f555c776867e54,-
L140-Q2,lesson,140,11,7,Approved,ca9994b954f2062c2fe47ae485565d4888a4425f416fb9a89f5e2743c8ed5e0b,-
L140-Q3,lesson,140,11,6,Approved,bc26c787d4fd45ac0bea3ec6af5820ba37b2098c63d5d5971b8ca3014de27eee,-
L140-Q4,lesson,140,11,4,Approved,6fbcd3f8709d37e0f54bfa4e0e1164650d92386bdc5be73f3a68b1ebba507d5f,-
L140-Q5,lesson,140,11,6,Approved,5dcad9694cb6c90fb314849d765d5251d3df7b61828471ed22c436acf8c7af68,-
L141-Q1,lesson,141,11,6,Approved,11c2ef68d9a66466fc0d204cc7f609e54a2a57c664d8ae452f4135e27c5f37cb,-
L141-Q2,lesson,141,11,7,Approved,5b2893923aef34f8d2b5dfdfc572bc3cc9beb2aebd34129aac00ea57ed5c78b3,-
L141-Q3,lesson,141,11,6,Approved,1b28f424f84f3e13ae491bcc381fc7e1f16409640d8c2a2e695161684610a8a0,-
L141-Q4,lesson,141,11,7,Approved,ec3c47a1bcad2f4aead6a4246d0594114bf92e2f655a013cccae1d90dbb18214,-
L141-Q5,lesson,141,11,6,Approved,eb33d297f03fb42d72ae6b320a085b1265da71a3c94b36b95ea554aa393fc574,-
L142-Q1,lesson,142,11,6,Approved,c1fa65e5bda0d1fadfced673a9d668df9a19a9c65e060c794ccb0d54c6962f46,-
L142-Q2,lesson,142,11,7,Approved,5a3f89753540b05f26c9fed27b0538cb43d628d1642c25999f6dba738a7771ca,-
L142-Q3,lesson,142,11,6,Approved,e097f945ea0edb5b37c67cdd8a0bc57287806962b3e9413cd507373d346af79d,-
L142-Q4,lesson,142,11,3,Approved,266a5cf4f8113a22e26f5c7f000b26d3d5234069ef9a2baada28aa0638437e2a,-
L142-Q5,lesson,142,11,6,Approved,c0d3a61109e3d1bf45998e6679c6ee5252c2120cf0a8a689ba789fd2f1f71e46,-
L143-Q1,lesson,143,12,6,Approved,5d0eb93043cf8aaf0d6f4812d65310d94397a6af65c710060809370835238813,-
L143-Q2,lesson,143,12,6,Approved,1d0cd69513aea265bb21dfda850c90e0ca8c75fffad6eed7b2cbea9376ec2dbd,-
L143-Q3,lesson,143,12,5,Approved,3994aa1cfbe24dd78eaab1c21ca4714090f93fbfc50b2400afdd721cfb8c418a,-
L143-Q4,lesson,143,12,6,Approved,0e232c99805f780694b006778eeaf8fa51d6f3ceed68aa2c70b28bc2dc5aa943,-
L143-Q5,lesson,143,12,6,Approved,1b8557ff86895a0862810e14ea811bc4f392895d6a16b8566b1c9ddb6e02f325,-
L144-Q1,lesson,144,12,6,Approved,06be7716aaec3996dcd69b3e67ccf726f24aa306f859459032f31438c7bb94ed,-
L144-Q2,lesson,144,12,6,Approved,1a12b3f3fe502e97a40b3029cb91b1e39fe6dd9bb2564ffcbe262a0d9914fe0b,-
L144-Q3,lesson,144,12,5,Approved,2008de8cd2716ce4ef165bf139880b2940966a3892ebc3be3872074bc19a3366,-
L144-Q4,lesson,144,12,6,Approved,00991b514a5ffbad38ffe02f97e477e3dbcd595c7c445aef962d442a671f4e71,-
L144-Q5,lesson,144,12,6,Approved,98339d94fa8d28e30f2997d0bcd11512fcd5d4ce3186a88ed05b7be9bad15a92,-
L145-Q1,lesson,145,12,6,Approved,973099ba4c444090e94ea4ad8c81d305659dabd738a8379e68c996ea4a225530,-
L145-Q2,lesson,145,12,6,Approved,fbc338b4131c3e963d6505c88a60ae452f12a4c7e7a6fcba83584382cf8486cf,-
L145-Q3,lesson,145,12,6,Approved,e7b43537aa3615ad1f0b5b0002810f8079935f98a74bdc96caed0db464579539,-
L145-Q4,lesson,145,12,6,Approved,96143385420e09d9eec1234882a6de22d4f9665ac76df391c7166d9390d466d1,-
L145-Q5,lesson,145,12,6,Approved,aa6c9882349679d1f8039004e933ea4806699fbcd626149fa2b5618d03a67054,-
L146-Q1,lesson,146,12,6,Approved,9f642b254d286a63f3c3aa773b400585d6da7431729b1777680b42f7fa909513,-
L146-Q2,lesson,146,12,6,Approved,0a5b45529ff27359f93382160996a86afe0178eee2930c8fd22c290f03df4303,-
L146-Q3,lesson,146,12,6,Approved,dfbb850c754210d0e8802229cfe92356b3bb2521a83ca72eb0073ad1accf2f64,-
L146-Q4,lesson,146,12,6,Approved,2abd6f7ad84cdd589a661dc4ab4461450cd0b9b70a594489a206309594c4db38,-
L146-Q5,lesson,146,12,5,Approved,00ba36efa03e64fe4369e39967196dd43af92ad51ddf13ad9f2798f619d8073c,-
L147-Q1,lesson,147,12,6,Approved,165f81ec33e09a3e290533572efb98bb0552c5e2b10806cb0534b62991463d09,-
L147-Q2,lesson,147,12,6,Approved,054fc6fcfdbc3be00cbd01e74edc47608797c0f0b90e7410dd8f8d3f02334622,-
L147-Q3,lesson,147,12,6,Approved,cc4da5c686e5cde34320dccbf1d15c8f3370b4c8427602d559c8db599fd64908,-
L147-Q4,lesson,147,12,6,Approved,986742d1ec95e563b78a6f88e01144d293f1f8b410dd250f19173ffe60e1ffa3,-
L147-Q5,lesson,147,12,6,Approved,8ef752b88636395f44198e5ceecd9ad5555ca2c39ccb46c9891e13c7a86a868a,-
L148-Q1,lesson,148,9-12,6,Approved,58a1a0bbf61ebe829712ecbc1c105de25d18ad00db902d4a17663173895c8fc2,-
L148-Q2,lesson,148,9-12,6,Approved,e156f505504daccdee288494f1b193ada1da72f601f5da177232746ae4074d34,-
L148-Q3,lesson,148,9-12,6,Approved,07ccb4a66dba4cdddb64927871d3b33f2332abd35c5e3aa8cc38e22b968da384,-
L148-Q4,lesson,148,9-12,6,Approved,597c7f5adb4de8b681fd2306799368378385588cc91abb6518ef6ef1e3d1fc7c,-
L148-Q5,lesson,148,9-12,6,Approved,7b61151acf45554c8842c79f4721ba1d43e080e141eec1662be70b38ff96c4cc,-
L149-Q1,lesson,149,9-12,6,Approved,0d5853bebc0a6c958f3020f72c8d47ab65d959fa072b10443f55052cd3683280,-
L149-Q2,lesson,149,9-12,5,Approved,a4cc8aed95b67db94593a784e0c4630f9c96674010964d5029cd913d80a8ea4a,-
L149-Q3,lesson,149,9-12,6,Approved,00feb6bba02732fb25b0b987a5898655c528b1a06093eccc87d3e1e4f0b26cf7,-
L149-Q4,lesson,149,9-12,6,Approved,aba630cf0f13a9826d4b185f3cec05d280e27e9472ce1cb9b74d2072a848f37e,-
L149-Q5,lesson,149,9-12,7,Approved,c8320311558de07053b9519d21335ebcfada5b347b6a4ec2612efbe592e1640f,-
L150-Q1,lesson,150,9-12,6,Approved,d8b6ca7830fb7e03ba8f1fe477dc067d0173b5a21eb629aa42b3d552995729b6,-
L150-Q2,lesson,150,9-12,7,Approved,b4cd410f4ad15d536bf14729a54a08052720afd5054fc45b84e3241840b72fe6,-
L150-Q3,lesson,150,9-12,7,Approved,8adbf2d3b011c1dbab73414e2d9037990d79ddc756b964b8577943ee6bb5884d,-
L150-Q4,lesson,150,9-12,7,Approved,038117ab2dc7dd18111ffa8b8f0f4aa6533ce002536e21cd22ed51c5bda1e338,-
L150-Q5,lesson,150,9-12,6,Approved,19f93097bdda812438c0dba48b0efbcefe462b80f0231e9c75b53f8e2671e50f,-
L151-Q1,lesson,151,9-12,5,Approved,2a772874a6be8b2daec24b22d23eb7486695a87047330f1b8b1c982087f5227b,-
L151-Q2,lesson,151,9-12,6,Approved,b17fed57e33d6d31314d4c963fc2e54d974de00da97478953604a101e2352e27,-
L151-Q3,lesson,151,9-12,5,Approved,1334eef3f54114a9123960e43a088be82c39977d97de4b9853545f1e60bb729f,-
L151-Q4,lesson,151,9-12,6,Approved,64f59d3b5bf3569e41cfbbcb8cb4587fdc346ec762aba6be42f5279f72df6f45,-
L151-Q5,lesson,151,9-12,5,Approved,d70f7644e6cc8ef89d19f61d117a8b49f3369ca6648abaff264f5d88f80aab48,-
AQ005-Q1,assessment,5,1.1,2,Approved,ab3c8a6530b6975928d8ff9f355b5004e835b95e8e8488b79274f5da84b2cfe8,-
AQ005-Q2,assessment,5,1.1,2,Approved,5f9c92a4565e2b4738b9d3185b29882f90392c9074b8e57cfc94d807fdbe891e,-
AQ005-Q3,assessment,5,1.1,2,Approved,fa4d1c4b0ced073ffc7ee6669c4fce4c8ce9ee1635b5570c5b1230348c131c4e,-
AQ005-Q4,assessment,5,1.1,2,Approved,981b104f34137e61b9389cb9d525fe6aabb2ea20e5355502a2c5b59e3780a41e,-
AQ005-Q5,assessment,5,1.1,2,Approved,295f43037f6a7a702d4b1724fe4e184d12d102e639a5c03ff661bfccb928f570,-
AQ011-Q1,assessment,11,"1.1,1.2",2,Approved,8ae2fa7014eb5cde654c5a0623342c2918da50b0b54e886466dde27d22fb8308,-
AQ011-Q2,assessment,11,"1.1,1.2",2,Approved,89bd5c9705ae86669bb15ce17c4d831a879f12811ab8698503892d8036b32851,-
AQ011-Q3,assessment,11,"1.1,1.2",2,Approved,240ca45b60da253a5b88139392275c0d8272cb32d00263f27c22a897ab612880,-
AQ011-Q4,assessment,11,"1.1,1.2",2,Approved,09934be52fd04dd52c7a4c3fe8e7608dac3262e3b19e15d4afaf1d3a97bccaff,-
AQ011-Q5,assessment,11,"1.1,1.2",2,Approved,18e6e0d2780259ec0b3bc1f6781721737d873305c577f9760c831d503cf8ee21,-
AQ016-Q1,assessment,16,"1.2,1.3",2,Approved,714ea779291c193a674446cee5f89e17c1bdcd478dc0fff04da891d07b3a9b59,-
AQ016-Q2,assessment,16,"1.2,1.3",2,Approved,f1e45517a36979457c3d766d708efc2bc8972b5f204cc32e0f72efc7bff04154,-
AQ016-Q3,assessment,16,"1.2,1.3",2,Approved,3705a11287085f7474e00d3a88806f2d593d673a55b9335acf46b6eeb9e0021c,-
AQ016-Q4,assessment,16,"1.2,1.3",2,Approved,6ecc4fadf6dc5920382a28c661dffea30df6a892e5730ce799ced2525a4ec8a2,-
AQ016-Q5,assessment,16,"1.2,1.3",2,Approved,a270b9bcd3e199eeb17a72084e2e010f891230ce3fd3dbada57e947730e5f2a1,-
AQ021-Q1,assessment,21,2.1,2,Approved,4778c3025b2e6c6e1edce88fe5879047cb63da7eaedf038fe84d6fdc9dfb26cb,-
AQ021-Q2,assessment,21,2.1,2,Approved,30d716186f5a0af3a10354a610e7e33dbaf6c42831ad3171f1314798711406cf,-
AQ021-Q3,assessment,21,2.1,2,Approved,99379fc578c91ec54b0d11c5fd93340a97c55dd83d4cacf5777d2480c9ad5f49,-
AQ021-Q4,assessment,21,2.1,2,Approved,7e0eb654a1f242b57f943e37fe1b0f51167af92f78c1a7e2b77c2623205d6a7a,-
AQ021-Q5,assessment,21,2.1,2,Approved,a5cfe8bb82248fcee62161bdb00de2a5f48bb97fe0bd943339ca36817a97c03a,-
AQ026-Q1,assessment,26,2.1,2,Approved,ac4203c6c37ca8394899e92061079063808ff1f6ffbffb7e0cca79da863a2b4c,-
AQ026-Q2,assessment,26,2.1,2,Approved,a88625f80bd2dc0a49262b34d85a2a5ad4fb052ff1d7a740440f30b212e385ac,-
AQ026-Q3,assessment,26,2.1,2,Approved,88a4af50b83205f6fc595887524433cd0c2849d79ca234ef84b68eea453ed01b,-
AQ026-Q4,assessment,26,2.1,2,Approved,05ed15612ff1d83dc51f95f13f91941d50ed3e9ff5ca8c7b8923d3e994e2d733,-
AQ026-Q5,assessment,26,2.1,2,Approved,22af987a21711eba6b33d1504753bf21842b21af84c4f1913aa717bb5b6bf22f,-
AQ031-Q1,assessment,31,3.1,2,Approved,6d2e60a3d86250c8c4fcb352dfa16aef65ac1d87de660860c337629d7f831043,-
AQ031-Q2,assessment,31,3.1,2,Approved,df8ab413ca3376741e983f9834d7dc09bfc07cfab0b07ab72d8f9a638830f76e,-
AQ031-Q3,assessment,31,3.1,2,Approved,fb3aadc4df2b6e8577c67c710f1a463567d8820ffd6c555f28f581d7bde5b1e0,-
AQ031-Q4,assessment,31,3.1,2,Approved,df729eed1be25b4ca1f95fa52e6760c01a6beebf76c2cb6a5ef21a75fc342e66,-
AQ031-Q5,assessment,31,3.1,2,Approved,2433a49590082d4fa224a926a34ab25c96ccc5180a65f43a5eb60c4cd5692f3a,-
AQ036-Q1,assessment,36,"3.1,3.2",2,Approved,1ad2d79e400f796f81ffe56c8da99bf5f79a23b6f8aec0599536aa46cf504846,-
AQ036-Q2,assessment,36,"3.1,3.2",2,Approved,8c3400fcf23d435b52acb6f04db6ac8e257620101004858d460c8d452107a2fd,-
AQ036-Q3,assessment,36,"3.1,3.2",2,Approved,feeb1c8fba07138c06d29137a2ff57ff4c295364646861510b2ece2e803955ef,-
AQ036-Q4,assessment,36,"3.1,3.2",2,Approved,648523c80a3a200dc5bd93841c68613bdc9ba11c669451361c8599e036123668,-
AQ036-Q5,assessment,36,"3.1,3.2",2,Approved,031b93cf289b3322249f7bc65399476143e652f6683d79e0c9f11b271383c708,-
AQ041-Q1,assessment,41,"3.1,3.2",2,Approved,423c2c9abb20bc66049e0987fe8dfd9c48a9844c50ec43fa51d96509d8fd33b5,-
AQ041-Q2,assessment,41,"3.1,3.2",2,Approved,4031b1c1ae9a1cebbdd0b1f975dec8ea6b0ff702ecd867e2027b79f55e856c92,-
AQ041-Q3,assessment,41,"3.1,3.2",2,Approved,bc902a00e1d165b85009ed6fbf6617b205d1913c6b107adba6b3e32e6cf21c8e,-
AQ041-Q4,assessment,41,"3.1,3.2",2,Approved,c8c0b7a4505e26c98677baf14dce85aeab94b84786e9f59414b1924b573cf396,-
AQ041-Q5,assessment,41,"3.1,3.2",2,Approved,474853278cd84c9f8f61ee6bd9e743b2b989b42efce2206079c582f51f3a2589,-
AQ046-Q1,assessment,46,4.1,2,Approved,8187fb7bf673a2a69d70686e1bf07c23d8d33178d8dc769126ec928052d9bad0,-
AQ046-Q2,assessment,46,4.1,2,Approved,ad82baca85c59911e3b66d1aeda3d64c9b59e44a1b24ee4d937f7cc815472957,-
AQ046-Q3,assessment,46,4.1,2,Approved,5a1dc4041c6afd3083da2e702e2f809dc5aa385d514209a95a665039f7ff5a39,-
AQ046-Q4,assessment,46,4.1,2,Approved,2c78aca131a44aab5000fb48fcf62f78fcad1cf073e4f34ed122c9af06591aaa,-
AQ046-Q5,assessment,46,4.1,2,Approved,45002d23da5f13eee14f2e2897fe018d3d83173e7d35a12ac2cd3858edd2c9fa,-
AQ051-Q1,assessment,51,"4.2,4.3",2,Approved,73d219a943d46734c80b4600cb43ef750d55177e75ffa0ec70552c80e7938501,-
AQ051-Q2,assessment,51,"4.2,4.3",2,Approved,90946db55da663406a7e5484d3ab6e8de716281282a6054ac73f53549c8652e1,-
AQ051-Q3,assessment,51,"4.2,4.3",2,Approved,beb000a93c5c6d071523d4a001470d3d183933ea270541f595ea3956403e6035,-
AQ051-Q4,assessment,51,"4.2,4.3",2,Approved,5dccc981fc9714c5d0476c24a3d0412ac6f87f8e891288e0ae6029102cf92e6f,-
AQ051-Q5,assessment,51,"4.2,4.3",2,Approved,e5a597b89421ee2a72194371e8f8c2174cf129eb0bb20e113fcfcfc765ab5a3a,-
AQ056-Q1,assessment,56,5.1,2,Approved,6cbd2976dc08a5cdfd61f765bb78c4e6b6a9796bce4a4f0cbe76ea1187ea9eb3,System Software
AQ056-Q2,assessment,56,5.1,2,Approved,f824e8434c8e512345a98cdce68f617cefbc47aef5bbdcbaa9e4cd59413f2a6d,System Software
AQ056-Q3,assessment,56,5.1,2,Approved,46043033f43b09b6c19c5419d4688885b0a7f676ca3015e6a790d0d0c5dd86ef,System Software
AQ056-Q4,assessment,56,5.1,2,Approved,8647fc42817c89a821eb70504a277e9fe57fd3c48cc6d3ad424574333d79d11e,System Software
AQ056-Q5,assessment,56,5.1,2,Approved,255038bee58b3e197263f7ee2842b6021f658ce55676d0ab99f448dd4cc88999,System Software
AQ061-Q1,assessment,61,5.2,2,Approved,1fba7b4db86f88930096393c756c2360896e8ff31823cd21ebd49eac4c429d03,System Software
AQ061-Q2,assessment,61,5.2,2,Approved,2fd645802fffea45c15401acbc71e1bd47875e2414793c136ee9e07b09afaaa1,System Software
AQ061-Q3,assessment,61,5.2,2,Approved,dd4f2fa479c1c8e68b1e7ee7a98522973074ff76013f2164d8840607531e892c,System Software
AQ061-Q4,assessment,61,5.2,2,Approved,82376be8bc3575096d2b0519503dfcf98e04b62b4646ceb29ca4e767a2079298,System Software
AQ061-Q5,assessment,61,5.2,2,Approved,9615bde773858331f010d644ba440f9ea02bb87afb63ff69aad9fb800c85d22d,System Software
AQ066-Q1,assessment,66,6.1,2,Approved,623e61943e6e69302615e4fd716f45f264f8396457799f1a84345c8701c79d4d,Security
AQ066-Q2,assessment,66,6.1,2,Approved,610947424dbed5e1fcce178d6d70684050a64c426b1214421f8f08412cec58a2,Security
AQ066-Q3,assessment,66,6.1,2,Approved,2261a70dacb64dfd68126db079d55ee1c61bb65f9a3e0cf738430542724efba7,Security
AQ066-Q4,assessment,66,6.1,2,Approved,9b54338ca3fae16baac4a14753aafe478f0da6d6f0a39709b5af06cc6496028b,Security
AQ066-Q5,assessment,66,6.1,2,Approved,96d32fd3bea3b19880681022d5e54ca2f5c107b262d3d6c1e5e5c094d614a1b2,Security
AQ071-Q1,assessment,71,"6.1,6.2",2,Approved,f546527f823be557de3909fc235e10a777911789bc8642a3b0da8fbd37dcd449,Security
AQ071-Q2,assessment,71,"6.1,6.2",2,Approved,e578525b7c91aec1ce85fb159f88d7cda6e57b4524b729d02a8e831353328f5e,Security
AQ071-Q3,assessment,71,"6.1,6.2",2,Approved,5f9f63f6d6ac43adf9dbc0ef5350bcd1593733b804f495a1dd27a171e2b8bb13,Security
AQ071-Q4,assessment,71,"6.1,6.2",2,Approved,4158e61cf00770c8786c75e407edaa6d18454802c17545155c8d25fb24bb2aba,Security
AQ071-Q5,assessment,71,"6.1,6.2",2,Approved,7cd013809bc312cee1ec66c34b93a9e9018f46eb0e5607b5a8d8539561d464b5,Security
AQ076-Q1,assessment,76,7.1,2,Approved,59e41557e85937219c48d0b7f50f753419ecc71120b8defe417ca5ea172ff6b1,Ethics
AQ076-Q2,assessment,76,7.1,2,Approved,5ea38d9f8fda08b2d64022cc4d6592cc69222e3be887de1a2e1c9cd8be512318,Ethics
AQ076-Q3,assessment,76,7.1,2,Approved,91c0c00619752ca01e0bf40d01c6be4aa45e124d7cd563b8625f538975f231eb,Ethics
AQ076-Q4,assessment,76,7.1,2,Approved,fcd85a32e9fa613eab652b8cb4d2a17ce14546673141177ffd8f4588a8c54739,Ethics
AQ076-Q5,assessment,76,7.1,2,Approved,fe03f86fc407bcba83142ea16710d03c4285671b4b454bfd31506827882e5956,Ethics
AQ081-Q1,assessment,81,"7.1,8.1",2,Approved,d2cb586b4793e8979a71c6030cf775037c9eca403156bb6a8982d1929cef8b1b,Ethics
AQ081-Q2,assessment,81,"7.1,8.1",2,Approved,d318e9da6748cd2e7edffd7bbc8774d0ac3ca7102daaeef7b7a4ba3cb02aa02d,Ethics
AQ081-Q3,assessment,81,"7.1,8.1",2,Approved,7da253d862da57f82c5cb2e6220c54239d2f100c983bf078d3e6ccc4ab6179af,Ethics
