lesson,section_order,section_id,delivery_group,delivery_role,classroom_activity,minutes,title,status,content_hash
131,1,stage2-completion,stage2-completion,CORE,TEACH,,"Procedures, functions and their interfaces",Classified,918c6dd72040d6580c82ccbc6e674b030f7257d1eeae3c03f18f8e9ba7c60773
131,2,explanation-parameters,parameters,CORE,TEACH,,A subprogram interface connects caller and header,Classified,f3753a13d877f249f7ceeb3507ed72b5b1050e3761162da3c04f5f51a486c7e6
131,3,explanation-calls,calls,CORE,TEACH,,Function calls can appear where a value is needed,Classified,cb605bdfee942481151f90bc5cfb1bb704321a6047d86e32280b19925bc51e43
131,4,explanation-byref-compare,byref-compare,CORE,TEACH,,"Same procedure body, different final result",Classified,6adbd46ee5bc41674fdea1e7421fae9a59ce6aee4ac1c04dc4ddda53dfa163c3
131,5,stage2-practice,stage2-practice,CORE,PRACTISE,,"Procedures, functions and their interfaces: apply and assess",Classified,c7c50a005a0d114c9be412a3af9ab8ca792394dce25b6daa63ccdb49eaa4cace
131,6,overview,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Procedures do a job. Functions do a job and bring back a value.,Classified,040f857f3c0fe112fb3be2d10edb7be300be8fac7a228cc69c262f9a373c1abc
131,7,delivery-02,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Why this matters,Classified,cb55d1b6509d6b60ea51f15ec6c6dca8b3dc9af02ef9e855995821bc77859ee8
131,8,hook,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Procedure or function?,Classified,4c71be336680a9d0f4122d67b33a19303c7a674eafb567d519069d46e8da3921
131,9,procedure,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,A procedure performs actions and does not have to return a value,Classified,09881a414616513b8c5328b83d4e379f31af725996a3fce546ae1368d5166d87
131,10,explanation-procedure,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,A procedure performs actions and returns no value,Classified,26151bab874b83522d33eb0101db55a250bc90db3b729fa5da3466ebfcd518be
131,11,function,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,A function returns a value to the caller,Classified,cea5b4bc64b4c5b9a7c5da0c22c918c36235688cb82e10cce74584220c33572e
131,12,explanation-function,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,A function returns a value to the caller,Classified,797094dc1aa551404beabcc604b57666598980a30ef9afc5647d8c3fb657b614
131,13,compare,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,The mark-winning difference is the returned value,Classified,8a6ac3f4b267701bfee3d4bd6f16ee939d17784aadb2a68af4b553ed2382c777
131,14,explanation-compare,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,The mark-winning difference is the returned value,Classified,51d09b9a8649d6cc75cf737e353493655d2c5ae30559b0d62531dfa3707b49cd
131,15,parameters,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Parameters receive values passed into a subroutine,Classified,807abfd7e2aeffe75b34c4100c1f87d549e8add0a076127f50be4d925d1aecd4
131,16,calls,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Function calls can appear where a value is needed,Classified,5e960e42fc8e24c923a01e42d434483b361adad49ce38534130d699b45a87110
131,17,java,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Java method syntax is not Cambridge pseudocode,Classified,22525b3f4f72f50ac4ebbf5d97361edb6dd4ea09ab440d46502f168d7ca3d894
131,18,explanation-java,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Java method syntax is not Cambridge pseudocode,Classified,572a1278850cd0f92cfd27f0ff3daa6bb9a93c6abcfa73c3250c8ccf4c594844
131,19,returner,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Calculate a function return value,Classified,8ba5c1ef3a7214d3e421df5c0c9de192c0ac68f65deed6aa62f9f68de869446c
131,20,explanation-returner,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Calculate a function return value,Classified,d0ec7e899b2ca094ddc4b8d78d61deb7e5697d6c2a8638331830ae5af64c3283
131,21,chooser,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Procedure or function?,Classified,3eb43675ea7b712cfdb7c74f4033e5bbca4e026058aa2af05e322cdf3462fa69
131,22,examples,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Subroutine examples with exam wording,Classified,d564f5a4bfaf0ddd0f3be4d65fd375e9c2c7368b01a1d583f7449010d83e499e
131,23,practice,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,10 quick checks,Classified,7d283a86ab90c2e5063dde7b567db127ce6284d5b63cf75b28944b80dfeb4f3d
131,24,debug,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Subroutine mistakes that cost marks,Classified,fa8c8a5bf5436261f1961a8e469df4dd0f5c2cff68bd9c1185758428e214d0ed
131,25,exam,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,"Procedures, functions, calls and return values",Classified,1baa8eb6c883070690b6d7c0b94cb609d9d6752757535c698de049a01390e877
131,26,summary,remediation-v2-stage3-optional-131,OPTIONAL,EXTEND,,Subroutine checklist,Classified,b2daa2a1a63964b97debe1fac526b7a2eeca98ce2b011dd80e49f179e0e44c89
131,27,homework,homework,AFTER_CLASS,HOMEWORK,,Subroutine practice,Classified,97a87e341faac61e78405651a68b331a53a62b6d3e360aa2d6b23e19c984d1ed
132,1,overview,overview,CORE,TEACH,,"Does the subroutine get a copy, or the original?",Classified,0b017d8504543668fd70b7591b10360bffa63fb642d2bf60eadbe7d7d50036cb
132,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,8215ccc97ae6bdbb31dd809ded5a8738a2ff5e0327d0d30c953db95b3e74e876
132,3,hook,hook,CORE,ASK,,Will Score change?,Classified,36fbaefe5f5c785ca493cbb2ad3e98f54c532f1d8761f08c48d7ff6fdef6b48d
132,4,terms,terms,CORE,TEACH,,The header names the parameter. The call supplies the argument.,Classified,9af797f0a8fe8d2d0e49a56e6c2b2278a9a24c8283be19dd712172437aa32214
132,5,explanation-terms,terms,OPTIONAL,EXTEND,,The header names the parameter. The call supplies the argument.,Classified,75f4a467aae3d213e77d40f8f60f43dfa7e304f50a10298264529a87d1688a7e
132,6,value,value,CORE,TEACH,,By value means the subroutine works with a copy,Classified,dd7399fdf2e5c8cc3c1e898b2fde7552c53e7fce59e554bb7030b6cfbae597c4
132,7,explanation-value,value,OPTIONAL,EXTEND,,By value means the subroutine works with a copy,Classified,86b3139c7d9e5f2e3abe3f79f0282bb4f7005d5ce1589108c0f47dfac84eb9fa
132,8,reference,reference,CORE,TEACH,,BYREF links the parameter back to the caller's variable,Classified,a1f252925cafe29ec9431ab69ff017b5d47a54ff2d648961cb1eaeb3d8151e68
132,9,explanation-reference,reference,OPTIONAL,EXTEND,,BYREF links the parameter back to the caller's variable,Classified,f4eae890814b40f85a904842d3455fd365780da58771026a10288a88ece55d85
132,10,compare,compare,CORE,TEACH,,"Same procedure body, different final result",Classified,e87dedb0bc1cd0d0a844e0b59296eeaacf04e1b69bd1e97be9270df2b5712383
132,11,trace,trace,CORE,TEACH,,"Follow caller value, parameter value and passing mode",Classified,01068710451e5fcc8d0e7499f76ce70a3c15e60db18de965901951daeb246900
132,12,use,use,CORE,TEACH,,Use it when the procedure must deliberately update caller data,Classified,6d2f98d1aaeb4362e1cab9030e6f429ce40859e143e0bd007699c6c46d715108
132,13,explanation-use,use,OPTIONAL,EXTEND,,Use it when the procedure must deliberately update caller data,Classified,a52d6111a336189b682331a63eaeeb50a3e5a0975fab109b6bc628564c09e7bb
132,14,java,java,CORE,TEACH,,Do not replace Cambridge BYREF with Java syntax,Classified,27586a862f7ab17f4809352d1f00ba8ba8502b15a1d9e58b2bacc6736de87d54
132,15,explanation-java,java,OPTIONAL,EXTEND,,Do not replace Cambridge BYREF with Java syntax,Classified,2370fef82aee02eb6da07c8afb10bc7bf605b0403c3cde52a88ad00308a9c920
132,16,simulator,simulator,OPTIONAL,TEACH,,Predict the final caller value,Classified,cc1c5afd6122b9e24a227827a0eab6dbe615e87de004d2243930ae7f252ed14e
132,17,chooser,chooser,OPTIONAL,TEACH,,Which passing mode should the procedure use?,Classified,fe7c4d6d18491fb67a2807f528386ab5f602c623700c91cbcdc21d00814a3529
132,18,examples,examples,CORE,TEACH,,Trace before you explain,Classified,8ea717f4df73d2312fe1b54f1df259b377250c5ce097dc1369516b28ea1faee7
132,19,practice,practice,CORE,PRACTISE,,"Short answers, strict terms",Classified,80abd2321fb8e5fa97c988270038f75e04e976783d0e71a25147438f6f5a4419
132,20,debug,debug,CORE,CHECK,,Find the exact misconception,Classified,2e07f9ad65a42dda13b46e391714bad58a226d9e0fa8d52e0fced286d2c8e8df
132,21,exam,exam,CORE,EXAM,,"Answer, then expand the MS",Classified,c720b499a02c73646799628777dd466458e71dda382d9bd24c04c20bebc60c64
132,22,summary,summary,CORE,CHECK,,Three sentences to leave with,Classified,e554157028a467a0208885ec28394abf44d8e9249d7f8c553c0607c9503b2d49
132,23,homework,homework,AFTER_CLASS,HOMEWORK,,"Trace, write, explain",Classified,7093d3040a7ff829efb372076412fa875b85860bb2209ffd28b12912313d5d5a
133,1,overview,overview,CORE,TEACH,,Variables have borders. Some passports are very local.,Classified,d721d24c71cf3c02d30845c0a5a029efe40a19a119a05f6d0e75bff63451df31
133,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,c86cb3946d3611397231c3490a951ca5134e1e753dd4193490e4d4b8bff4a291
133,3,hook,hook,CORE,ASK,,Which Count is being output?,Classified,15ffd2cee0d2aa137d2ca71fe0e2722f733c2a8aff03079dd10c4bcc88a868b9
133,4,scope,scope,CORE,TEACH,,Scope means where a variable or identifier can be accessed,Classified,7a04af203327d688a03bf255bebe1dfe32e17ee6a5c877eef815037235d883f7
133,5,explanation-scope,scope,OPTIONAL,EXTEND,,Scope means where a variable or identifier can be accessed,Classified,2d8e5a91b519c89e005ffaaafc9bb44e0fd2961e917c919ebaaa6308da996a16
133,6,lifetime,lifetime,CORE,TEACH,,Lifetime means how long a variable exists during execution,Classified,d5aa8cf3ca2092fcccaf135cc99dac67d2839639e35ebbbe6c3375a0df7318f1
133,7,explanation-lifetime,lifetime,OPTIONAL,EXTEND,,Lifetime means how long a variable exists during execution,Classified,f2f383fff991d41072658f587d9a3d05171793588a34398d5f6c71616699214c
133,8,local,local,CORE,TEACH,,Local variables are declared inside a subroutine or block,Classified,3bd6912efd85a970693969cff25d1a909fa2027814808eb33c0540a57096ffdd
133,9,explanation-local,local,OPTIONAL,EXTEND,,Local variables are declared inside a subroutine or block,Classified,74c040dec66e31a6019d1c8659cf5b0958b90a95b9d0d3d0cd093b2e5fe8e06c
133,10,global,global,CORE,TEACH,,Global variables are declared outside subroutines and can be accessed widely,Classified,5490e9006f2a11f73c33bbfc7311a72844b8e532aaed38c9d898c8063a483ec4
133,11,explanation-global,global,OPTIONAL,EXTEND,,Global variables are declared outside subroutines and can be accessed widely,Classified,f89c12a985f4293aa3a09d64e2ebcfe1b663370982239bb962956c21f72d154f
133,12,shadowing,shadowing,CORE,TEACH,,A local variable can hide a global variable with the same name,Classified,78f1cd78238e15421dfb958a0da7992810c1ee16c8a5c0a482542b74f5c64e82
133,13,explanation-shadowing,shadowing,OPTIONAL,EXTEND,,A local variable can hide a global variable with the same name,Classified,924211d20f14b24ea6eb625b21742b983c5a7b3e5b0d058ba6069919e1858841
133,14,compare,compare,CORE,TEACH,,Local and global variables differ by accessibility and lifetime,Classified,2935ad19226a251323b7ea47e4d73dcd5e5dcb7830edbce12c4cf01ffa495855
133,15,explanation-compare,compare,OPTIONAL,EXTEND,,Local and global variables differ by accessibility and lifetime,Classified,935757b28794bed5bcf8f5c2ba9e7886cb9bfbf0e9a74c5ec2cc08f003ede552
133,16,java,java,CORE,TEACH,,"Java helps illustrate scope, but Cambridge pseudocode remains the answer format",Classified,0a510bc6ffb648c08c8be4701c7088e494d2424c15c0c8edcf72e8e76c6cfebb
133,17,explanation-java,java,OPTIONAL,EXTEND,,"Java helps illustrate scope, but Cambridge pseudocode remains the answer format",Classified,4498b05d0d4fbcaeb497793b9c31128463c0b1779701cc56579b76f270c9a373
133,18,simulator,simulator,OPTIONAL,TEACH,,Trace local versus global updates,Classified,14dc93c2bb670ebcfbe5508168b3b041a901e7d0b1f8effda52cb09b7460b9bf
133,19,chooser,chooser,OPTIONAL,TEACH,,Should this be local or global?,Classified,656df0a706c5be2dc8289ec63531990f21144a2040c760350758524e2e5c7301
133,20,examples,examples,CORE,TEACH,,"Trace the variable, not just the name",Classified,796c5d6b5c1537d7cf7b9f01cc9fa7ab14048a5d4236df97e46c751a9a2e847a
133,21,practice,practice,CORE,PRACTISE,,Definitions and trace values,Classified,bd95451ced66540c9ddd607707a47ca33a97a67e7d559269e331256251e4bc67
133,22,debug,debug,CORE,CHECK,,Find the scope error,Classified,30cc9f19550d0b990e6d14792db4ed5bcac0355fea52110e50894a344705655e
133,23,exam,exam,CORE,EXAM,,"Answer first, then expand the MS",Classified,47300f9dd314f9764037d8b9dbfed0513d4517378394eb6548f8d54ee0644d4a
133,24,summary,summary,CORE,CHECK,,Three statements to keep,Classified,fd1d93179a2f10d23994b5165b6888dbf5efd1f9214a179dd6ed0b2df6b9e706
133,25,homework,homework,AFTER_CLASS,HOMEWORK,,"Define, trace, correct",Classified,6b418b12b7eb449fcdc43cabee76595c059b946ee3cd1c50f0f141b5345acf05
134,1,stage2-completion,stage2-completion,CORE,TEACH,,Clear and efficient Cambridge pseudocode,Classified,03cff208424aa07733703b241d7127b8238497e60e94e3f68ef1704800754dce
134,2,explanation-java-140,java-140,CORE,TEACH,,"Java methods can model modularity, but Cambridge pseudocode remains the exam format",Classified,cbe6717d785d6b73e3b158b0b217579e8a526e98d109760e2896a2360d61d34a
134,3,stage2-practice,stage2-practice,CORE,PRACTISE,,Clear and efficient Cambridge pseudocode: apply and assess,Classified,600b030fc24b0a134a0e77c2f5979919ef039629d0b840f07270f2a14bef380f
134,4,overview,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Strings are arrays of characters wearing quotation marks.,Classified,a00cab2c9dae0a4539d75aee514f943b426ce78a824bf0c5e9655afc69a5449b
134,5,delivery-02,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Why this matters,Classified,145d8a5893f7078ef4067397ba38a3ec97a43dd65a50a96c1e8ee9aa164bd985
134,6,hook,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,"What does MID(""MONITOR"", 2, 3) return?",Classified,05b0ea557e3431437bf47fd5b3674cc592502ae2d49c07c273bb679422d1ca06
134,7,strings,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,A string is a sequence of characters,Classified,5aed87e236a8d5861a3dc3f219ea352a07f418e6080f1234b88bf925436c53c7
134,8,explanation-strings,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,A string is a sequence of characters,Classified,84cf0b68c3b3692e50203f27d1beb05976b8db3b8e0ef1033cad17fc9ba1a795
134,9,length,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,LENGTH(String) returns the number of characters,Classified,45a56d7ab20ef7cdae2315220e7da958d19851b9062b167e4223cf44e288db8a
134,10,explanation-length,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,LENGTH(String) returns the number of characters,Classified,c434552e98376971ee6d001ee71200ea56e9a730a0b470c3d517cb27315b6ebc
134,11,substring,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Use substring functions to extract part of a string,Classified,8ec619b9e82a2bb776973bd25eb8c26cb78753997cc1c1d9695cec7fc810fcc4
134,12,case,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,UCASE and LCASE convert one CHAR,Classified,541291bf8f6a66ac0354d4e2fd629f15aafa43be4d605ed9a1e03b0120fbccb3
134,13,explanation-case,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,LCASE and UCASE convert one CHAR,Classified,9c34653bec2ebb9799a6d9e105bc0cb209f2b5382679715365aaae8783106fbd
134,14,concat,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Concatenation joins strings to form a new string,Classified,fdc454f836910c842b099296935b219d869846380e370b37ad0a5713a76a5eec
134,15,explanation-concat,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Concatenation joins STRING values,Classified,db90300b170227323398ccc4cb19dd7e5b0e964f8d5f4633870d8124a7a1b284
134,16,position,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Exam traces must follow the position convention stated or implied,Classified,8a355a9e38859046ea4307240381d29ab5d7af7de84372e269452aa8874987b6
134,17,explanation-position,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Exam traces must follow the position convention stated or implied,Classified,c3ff0e45dd7704307f4fb7c5914d55616ce2b773f54d160f72ac395eacf0ae66
134,18,java,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Java method syntax is not Cambridge pseudocode,Classified,c3b7663cda30b4ad2589a758e1d3ce072bda43a6b33821420b8c59ff67822960
134,19,explanation-java,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,MID and Java substring use different positions,Classified,c2a4956e733e0252c2ba3ebebd2dc8fb95ed20fc9f86dee0df9d05e4bce2f411
134,20,lab,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Test a built-in function,Classified,a181945bc1c959b59a1ba201da97edea2d648a2a4e3aab810b4c98449360ddba
134,21,explanation-lab,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Test a built-in function,Classified,e53ecffd3a4a29caf2eb1491d2f0fa205068668addd7bd447870a8012a7cb83a
134,22,chooser,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Which built-in function fits the job?,Classified,5d21207015aa6b5a777ff3497225daf7bae1ee14ff75f6b754c7b446b8afd234
134,23,examples,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Trace the returned value,Classified,8eec57b7bd1186067bca99dd00124beb4f71270694ae6bdd750d217d7bd64641
134,24,practice,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,"Short answers, exact returns",Classified,1e26e7e2961591f81db9980abb225d22c410eb2c6e8abc2789b68be76826df6b
134,25,debug,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Find the exact string error,Classified,ddefef9676d1c3c50b08d142777e98388435b7b6d744b301c9977e1d1c2ff657
134,26,exam,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,"Answer first, then expand the MS",Classified,c56bb432c291c0514bc6083ce8ddb5bbd5a3bef5bc73efd6ea57e8f8386d9b7d
134,27,summary,remediation-v2-stage3-optional-134,OPTIONAL,EXTEND,,Three useful rules,Classified,e084ef5ad364cb91eed07dd80eba79088fc5f06f6fbce7f4d5f29be25baadd48
134,28,homework,homework,AFTER_CLASS,HOMEWORK,,"Trace, build, explain",Classified,58ea51d4d2789ad2ed5fa3a521d560600a071d1767c37fc86744b2f237820b56
135,1,overview,overview,CORE,TEACH,,DIV keeps the quotient. MOD keeps the leftovers.,Classified,b1e441c1db4265a56bc7bac7254203f508004a038d78c86bafa0d2506c19da43
135,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,11e16ee722ffc2475cfb166b76f813d85044ed850a984f1c8e91de79202bf818
135,3,hook,hook,CORE,ASK,,Seventeen students. Five seats per row.,Classified,f885236a70aa66da3f8f78062970093f8c525831ad73206febbbbe12f86b03cc
135,4,operators,operators,CORE,TEACH,,Operators combine values to calculate a result,Classified,33539ebd7dfabcef040a43151858b5a0e36d1e601c17160319e5e678b3e37642
135,5,explanation-operators,operators,OPTIONAL,EXTEND,,Operators combine values to calculate a result,Classified,3725788e6a93b64e9ef8d32fb4743fc740c293ba60ed53fd681b0453bdaa1acf
135,6,division,division,CORE,TEACH,,DIV returns the whole-number quotient,Classified,60ed0e3f6e0daf12e6be9c847d84e8d87c76fcb1e950e0c52ae82b3fa469032a
135,7,explanation-division,division,OPTIONAL,EXTEND,,DIV returns the whole-number quotient,Classified,5017a17e1cba32c482f43c0467b66a847efef5462cd5cb701b7d06b83e818d2b
135,8,mod,mod,CORE,TEACH,,MOD returns the remainder,Classified,7e6be2961eeb2edbc9ea2a4a8ef188e9efff82101961ca7cf1a20d751cf616b1
135,9,explanation-mod,mod,OPTIONAL,EXTEND,,MOD returns the remainder,Classified,7ccb37fe7b9cedb3915e72d17fcef2bc108aa0dea7a4173f29dd55a6108c1fe9
135,10,relationship,relationship,CORE,TEACH,,Use the identity to check your answer,Classified,60aa718047868a4a55e1738d9abee5a74cf747eb3019a60aa8163c17b3041666
135,11,explanation-relationship,relationship,OPTIONAL,EXTEND,,Use the identity to check your answer,Classified,440e5f1a100244c9299e1842c4ebe8ea6f4da347cb76d72237660d93d296cc91
135,12,precedence,precedence,CORE,TEACH,,Use brackets when the intended order matters,Classified,b319a59782b05230971f2dc4cac11f3780ade771022457f3dc2cf0c1f0cd7f9d
135,13,explanation-precedence,precedence,OPTIONAL,EXTEND,,Use brackets when the intended order matters,Classified,accbce948c07c7d6efc130b1fd11023662df34068917237152c2f746521cedd1
135,14,patterns,patterns,CORE,TEACH,,DIV and MOD often appear in practical algorithm tasks,Classified,01f960ddbbeb3dcf17dfac61a774c174e3b9a4459efa1d91e6c781e743fa17c9
135,15,explanation-patterns,patterns,OPTIONAL,EXTEND,,DIV and MOD often appear in practical algorithm tasks,Classified,f1540f46033258cd668c458fc7aed1fcc97d015a81b78ebf5d99190d4a728adc
135,16,java,java,CORE,TEACH,,"Java can support the idea, but Cambridge pseudocode remains the answer format",Classified,f97bffcf8b5cb76cefc925f39718b86cf8afaf2af1ea51d2882d9cd5393f58b4
135,17,explanation-java,java,OPTIONAL,EXTEND,,"Java can support the idea, but Cambridge pseudocode remains the answer format",Classified,173f29c660cb8d03602bcad4ae4d16182d59048640161162594a4e4c66f19c87
135,18,calculator,calculator,CORE,TEACH,,"Compare / , DIV and MOD",Classified,61ec6893dd3fc219424783736923df5ac3140520bf78c626f22c2be1a4d4f831
135,19,explanation-calculator,calculator,OPTIONAL,EXTEND,,"Compare / , DIV and MOD",Classified,b1155d5cb400aa95c24c97411b58d1282d8db4a4057cd05edad0b8971904055c
135,20,chooser,chooser,OPTIONAL,TEACH,,Which arithmetic operator fits the task?,Classified,785a012db5835e6705d5ce101804503b094142a077e8e1353a831942aeaeec4f
135,21,examples,examples,CORE,TEACH,,"Trace quotient, remainder and final value",Classified,9ed29ccf8db2c6c6c2ce61f154c5b23e5d3cb4eaee92c1bece4139181e93a23b
135,22,practice,practice,CORE,PRACTISE,,"Short calculations, exact values",Classified,3821aeae597b7769452b42abf80f8bf0d8e2601d8b2c1b2df4297fcee52c7a33
135,23,debug,debug,CORE,CHECK,,Find the exact arithmetic error,Classified,1be14d2ab5222c83acc3b0ca03f9594d6330abbf0f27389684b5a3ef6008397d
135,24,exam,exam,CORE,EXAM,,"Answer first, then expand the MS",Classified,41aa879f1fa37d9013d92d85494242eead5dd5ff1f7039cd06be277ce30543c8
135,25,summary,summary,CORE,CHECK,,Three rules to keep,Classified,71a9d0435c3bd9663b3d0e278b196d04cf3f1cc5ea49d81db199cfa4cce17754
135,26,homework,homework,AFTER_CLASS,HOMEWORK,,"Calculate, trace, apply",Classified,0e16dff93543ff19d6b1763a6f6977b6261d568eb2d8f3f88d183b1f1e28964e
136,1,overview,overview,CORE,TEACH,,Good input gets data in. Good output lets humans understand it.,Classified,76ce38c20b2970ca97cb74750ce232aa66dac817f90308ea5382cac68ab191f0
136,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,245d5c299e22e9a13dd0f34df6a3140a42cdcae285b4f3c1b33455f41f91499a
136,3,hook,hook,CORE,ASK,,Which line actually stores the user's name?,Classified,c83536672354a2278c34c72070d5a155f033a8900619b0ebf8bb170f724b8066
136,4,input,input,CORE,TEACH,,INPUT reads data and stores it in a variable,Classified,e8da57eece230adfbf7d298eed5fe52929903f239bbbec92b3fb2800a82cb277
136,5,explanation-input,input,OPTIONAL,EXTEND,,INPUT reads data and stores it in a variable,Classified,ca08fc74a0f00100d73bd8b8062149317eb36d3cd024c6c0dec025c3394a2d6c
136,6,output,output,CORE,TEACH,,"OUTPUT displays text, values or expressions",Classified,f90d53d95b7f6f73a9ec307d23057751e1b04800a835fc2d66254ee62901b47b
136,7,explanation-output,output,OPTIONAL,EXTEND,,"OUTPUT displays text, values or expressions",Classified,6e7ddf43818c453585516a51dee39afebd1caa67022a2f97633766be3cd46db7
136,8,prompts,prompts,CORE,TEACH,,A good prompt tells the user what to enter and the expected format,Classified,3e4a4d44ff71ea550dd616d56eae14a7c135aeadb37e6c9b96848d75d585b7c4
136,9,explanation-prompts,prompts,OPTIONAL,EXTEND,,A good prompt tells the user what to enter and the expected format,Classified,4f1560c47c97fab6126f955afb3987b0669ca482ddff11b54e41cb3ad7b5fbfa
136,10,formatting,formatting,CORE,TEACH,,Formatting means controlling how values are shown,Classified,7f3335e1c9303c0fe92ed4cc26b261c70ef10a29d9d7dbf3741f75bc93a9a429
136,11,explanation-formatting,formatting,OPTIONAL,EXTEND,,Formatting means controlling how values are shown,Classified,b29d55d15a1afc181adc680c7c9cc25c5c48d18adb11245d87a245f5a26a7c04
136,12,types,types,CORE,TEACH,,Input data must be used with the correct data type,Classified,56a1b275aa3b419a54f9bc35ea320d24ce53570ce8b296b1b3908c63cfc3d4c7
136,13,explanation-types,types,OPTIONAL,EXTEND,,Input data must be used with the correct data type,Classified,248ef4468b705d522e1e43b533d0d2663437406a943c07e8c54de64351ab11d7
136,14,tables,tables,CORE,TEACH,,Formatted output can make repeated records readable,Classified,395d5f5921f5de5216931a71725caa08657abbc5adcf71d8f70799d91ad93d48
136,15,explanation-tables,tables,OPTIONAL,EXTEND,,Formatted output can make repeated records readable,Classified,6904181a1cb9bc5a2e282be242a0d49fa221e44e6ec064105a3195352c9a4f84
136,16,java,java,CORE,TEACH,,Java I/O syntax is not Cambridge pseudocode,Classified,bf5733b1d2e7d9508020645627600030c344752e83263043cb5aedd0087fdee4
136,17,explanation-java,java,OPTIONAL,EXTEND,,Java I/O syntax is not Cambridge pseudocode,Classified,62ac54d8464881655e71ac5363ed48685c0a2ccb2295b48cc44909c8203c54ba
136,18,formatter,formatter,CORE,TEACH,,Build a readable result line,Classified,55f2406fce98a0e7b9f545058bd7eb8825bb045e7260ff4701be5431a9f511f6
136,19,explanation-formatter,formatter,OPTIONAL,EXTEND,,Build a readable result line,Classified,44671395b4443962abf81bac5b950b40c0b3580c0a5f63ff5906bdd3184572fc
136,20,chooser,chooser,OPTIONAL,TEACH,,"Is this input, output, or formatting?",Classified,6631a8bdc80cc14e6fa9e31fd28d29bc701b0ad08472fefbe6d09a5b68e6b59d
136,21,examples,examples,CORE,TEACH,,Trace what is stored and what is displayed,Classified,3ba2ba2b13a969f2fb60fe8966f1eba886b26b121897d3ce9353a8f2803236f4
136,22,practice,practice,CORE,PRACTISE,,"Short answers, precise commands",Classified,bd0ed133894365c12697753bd5c932e0ad1cef1f9ff8ee9a2d5d519673678830
136,23,debug,debug,CORE,CHECK,,Find the I/O error,Classified,56c9b67e51ffb9c9d9c9507ddc5a31b19e42070ba28b7f4c3b880ebb55fdc1cb
136,24,exam,exam,CORE,EXAM,,"Answer first, then expand the MS",Classified,c64f3f33e62d912f95099c6bcd6802f9280201599cff1c83f79369e9297d0b5c
136,25,summary,summary,CORE,CHECK,,Three rules to keep,Classified,358e488215ec7380ca78670563ccbdb28b5ccf73a02d7f68f4700cc71b362bbf
136,26,homework,homework,AFTER_CLASS,HOMEWORK,,"Prompt, input, display",Classified,3a4b054d34a090440c628ac27eec3ab992730df6a19941f87ce5c786bb385afa
137,1,overview,overview,CORE,TEACH,,Open the file. Use the file. Close the file. The file is not a mind reader.,Classified,12ac1a5c5dca05a183832902a6b4e314d4194eff62a11e964e53ea562f13ca39
